"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2270","RT @TeamTrump: '@realDonaldTrump: Safety and Security of Americans Comes First' #AmericaFirst
https://t.co/ZagK47kACZ",FALSE,0,NA,2016-12-09 16:59:27,FALSE,NA,"807268432710340614",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeneralFRS",205,TRUE,FALSE,NA,NA
"2271","@santocatena @justinhendrix @realDonaldTrump it did. hillary won by 2.7 million.
sign up 4 the trump inaugural date our daughters ball now.",FALSE,0,"santocatena",2016-12-09 16:59:20,FALSE,"807058897638932480","807268403576762369","175414043","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mickiedances",0,FALSE,FALSE,NA,NA
"2272","RT @DeepakChopra: Conway on @realDonaldTrump Trump 'Apprentice' He'll do it in his spare time. Is this to Make America Great Again ?  https…",FALSE,0,NA,2016-12-09 16:59:20,FALSE,NA,"807268402050043904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonnaBilheimer",43,TRUE,FALSE,NA,NA
"2273","@kurteichenwald @realDonaldTrump @Reuters oops! Have to have Intelligence. Good thing I'm not being briefed, would flunk like Trump",FALSE,0,"stompintexan",2016-12-09 16:59:19,FALSE,"807262296527478784","807268400372285441","759179340307243009","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stompintexan",0,FALSE,FALSE,NA,NA
"2274","@realDonaldTrump Everyone hates you Donnie! Go AWAY!
https://t.co/fp82BroqW9",FALSE,0,"realDonaldTrump",2016-12-09 16:59:14,FALSE,"807057700857188355","807268380176687105","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Susan_Crabtree",0,FALSE,FALSE,NA,NA
"2275","#teaparty are you going to fight @realdonaldtrump or sit on your heels in a shameful act of hypocrisy and cowardice https://t.co/ssZJUIywbc",FALSE,0,NA,2016-12-09 16:59:11,FALSE,NA,"807268364385210369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jackjonesbabe",1,FALSE,FALSE,NA,NA
"2276","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:59:10,FALSE,NA,"807268362329923584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zafarwestern",5266,TRUE,FALSE,NA,NA
"2277","@realDonaldTrump Mr. Trump Can't wait to start building The Trump Empire. Look forward to meeting w you to discuss. Mini Mogul, Eric Founder",FALSE,0,"realDonaldTrump",2016-12-09 16:59:03,FALSE,NA,"807268333733158912","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MiniAmericaPark",0,FALSE,FALSE,NA,NA
"2278","RT @DeepakChopra: Sir @realDonaldTrump if you cyber bully individuals who disagree with you https://t.co/SN7D4KLIaI how will you ""Make Amer…",FALSE,0,NA,2016-12-09 16:58:58,FALSE,NA,"807268310391853061",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarahrivell",127,TRUE,FALSE,NA,NA
"2279","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:58:55,FALSE,NA,"807268297767079936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisareiss",5266,TRUE,FALSE,NA,NA
"2280","America started over 200 years ago you psycho moronic wankjob! @realDonaldTrump #Trump #Asshole https://t.co/s6SLjW7J17",FALSE,0,NA,2016-12-09 16:58:53,FALSE,NA,"807268288694800385",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Attani",0,FALSE,FALSE,NA,NA
"2281","RT @michaeldutcher: Please refer to @realDonaldTrump by his given name #FuckFaceVonClownStick show him the respect he deserves. #trump",FALSE,0,NA,2016-12-09 16:58:52,FALSE,NA,"807268288346492928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SchulerKristy",10,TRUE,FALSE,NA,NA
"2282","<ed><U+00A0><U+00BD><ed><U+00B0><U+00BD><ed><U+00A0><U+00BD><ed><U+00B0><U+00BD><ed><U+00A0><U+00BD><ed><U+00B0><U+00BD> Biggest Pig @realDonaldTrump 
https://t.co/9Uo2380Paj",FALSE,0,NA,2016-12-09 16:58:51,FALSE,NA,"807268284118822912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tspj22",0,FALSE,FALSE,NA,NA
"2283","RT @realDonaldTrump: The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters an…",FALSE,0,NA,2016-12-09 16:58:46,FALSE,NA,"807268262488764417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ccowartdavid777",21974,TRUE,FALSE,NA,NA
"2284","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJe…",FALSE,0,NA,2016-12-09 16:58:45,FALSE,NA,"807268257401110528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pops_clark",33,TRUE,FALSE,NA,NA
"2285","@19Lyds @realDonaldTrump @MarkBurnettTV if trump wasn't worth it, Burnett would have told him take a hike. I'll find someone else.",FALSE,0,"19Lyds",2016-12-09 16:58:41,FALSE,"807267163752935425","807268238962868224","17471358","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IBitchHere",0,FALSE,FALSE,NA,NA
"2286","So when @realDonaldTrump is signed in, will ""news"" like @MSNBC just have people turn over to Trump Telly? Same information right?",FALSE,0,NA,2016-12-09 16:58:38,FALSE,NA,"807268228955275264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","logicalloui1505",0,FALSE,FALSE,NA,NA
"2287","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 16:58:34,FALSE,NA,"807268211037237248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrandmasWeb",1321,TRUE,FALSE,NA,NA
"2288","RT @ecoforestry: RT @MichaelEMann: The @realDonaldTrump is a threat to action on #climate (https://t.co/VnmbvRmvbG?) and a threat t… https:…",FALSE,0,NA,2016-12-09 16:58:32,FALSE,NA,"807268202489200645",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NNUS",7,TRUE,FALSE,NA,NA
"2289","Since @realDonaldTrump was elected, #resist &amp;  #oppose are my 2 favorite words

https://t.co/xxfMhGTzup",FALSE,0,NA,2016-12-09 16:58:31,FALSE,NA,"807268199813156865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lbcsftypin",0,FALSE,FALSE,NA,NA
"2290","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 16:58:30,FALSE,NA,"807268194977251328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wymanf3",1321,TRUE,FALSE,NA,NA
"2291","RT @MrTommyCampbell: @realDonaldTrump Meanhwile you have all your Trump products made abroad.",FALSE,0,NA,2016-12-09 16:58:30,FALSE,NA,"807268192246792194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","DancinDebb5678",117,TRUE,FALSE,NA,NA
"2292","RT @tolovana66: @Victori71012315 @suzost @realDonaldTrump @mike_pence  I FEEL TRUMP was a Christmas Present to all Amer. He will bring back…",FALSE,0,NA,2016-12-09 16:58:26,FALSE,NA,"807268179542016000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","suzost",6,TRUE,FALSE,NA,NA
"2293","@joekirylo1 @realDonaldTrump mr Trump will make America Great Again!",FALSE,0,"joekirylo1",2016-12-09 16:58:25,FALSE,"806966697450160128","807268171321319424","806665826124316672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","beau_travers",0,FALSE,FALSE,NA,NA
"2294","RT @dumptrump33: And almost 50% less than Barack Obama in 2007! I always say, @realDonaldTrump isn't half the man that Obama is. And Trump…",FALSE,0,NA,2016-12-09 16:58:21,FALSE,NA,"807268156561649664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtHauntsMe",16,TRUE,FALSE,NA,NA
"2295","@Suzanne05003811 @SarahTheNasty @realDonaldTrump Trump is the one claiming he didn't pay taxes- it's good business- he lying now?",FALSE,0,"Suzanne05003811",2016-12-09 16:58:16,FALSE,"807240701712822276","807268136147775488","758473671304286209","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","endhomelesnes",0,FALSE,FALSE,NA,NA
"2296","@alexillest @realDonaldTrump Here's a thought: Talk like adults and don't make sweeping  pronouncements.P.S.: I am not a Trump Fan.",FALSE,0,"alexillest",2016-12-09 16:58:16,FALSE,"807057803848380416","807268133761323008","126491326","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oneftatatime",0,FALSE,FALSE,NA,NA
"2297","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",FALSE,0,NA,2016-12-09 16:58:15,FALSE,NA,"807268130967851008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ytregaws",43,TRUE,FALSE,NA,NA
"2298","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. ht…",FALSE,0,NA,2016-12-09 16:58:06,FALSE,NA,"807268094053732357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","planet_alaska",1321,TRUE,FALSE,NA,NA
"2299","RT @OurbabyMinx: @KS_Lutolf @KatrinaPierson @realDonaldTrump God forbid Trump hires someone competent",FALSE,0,NA,2016-12-09 16:58:05,FALSE,NA,"807268087841968128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandpooba5440",1,TRUE,FALSE,NA,NA
"2300","@realDonaldTrump in this election anything can happen;  I wouldn't get comfortable with the title ""president elect"" https://t.co/cnMElpoM27",FALSE,0,"realDonaldTrump",2016-12-09 16:58:02,FALSE,NA,"807268075494051840","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuvAmerica2016",0,FALSE,FALSE,NA,NA
"2301","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:58:01,FALSE,NA,"807268072692191232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neal_weller",5266,TRUE,FALSE,NA,NA
"2302","RT @damnpamfromnamm: @lars10_lc @TanaeHoward @BernieSanders @realDonaldTrump Just so. @SenSanders will always fight for us, but the mean is…",FALSE,0,NA,2016-12-09 16:57:57,FALSE,NA,"807268057596862464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","lars10_lc",1,TRUE,FALSE,NA,NA
"2303","Say it, Evan: ""President Donald J Trump""
#YouMadBro? 
@Evan_McMullin @realDonaldTrump @Bencjacobs",FALSE,0,"Evan_McMullin",2016-12-09 16:57:56,FALSE,"807044871806709763","807268051850661893","1051396218","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marklindesr",0,FALSE,FALSE,NA,NA
"2304","@TheFreshBrew @AGScottPruitt @Adolf_Lundgren @Michele_Wyatt66 @realDonaldTrump emperor Barron Trump? They actually WANT a fascist dictator!<ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>",FALSE,1,"TheFreshBrew",2016-12-09 16:57:56,FALSE,"807267211815649280","807268050735169537","47010384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Barkforlove1",0,FALSE,FALSE,NA,NA
"2305","@DrJillStein @realDonaldTrump please realize you lost and its over, the end. Trump wins you lose like everyone in the world knew u would",FALSE,0,"DrJillStein",2016-12-09 16:57:48,FALSE,"807223576516591616","807268016820023296","111216929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Collin_Royer",0,FALSE,FALSE,NA,NA
"2306","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",FALSE,0,NA,2016-12-09 16:57:45,FALSE,NA,"807268007563010049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itisrightthere",43,TRUE,FALSE,NA,NA
"2307","RT @walterbiscardi: @Fahrenthold Trump’s answer is completely confusing.  FDR and Truman DEFEATED Hitler.  @realDonaldTrump has no understa…",FALSE,0,NA,2016-12-09 16:57:37,FALSE,NA,"807267972322656258",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","whitedogl",1,TRUE,FALSE,NA,NA
"2308","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:57:34,FALSE,NA,"807267960255631360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrittanyUSABoom",5266,TRUE,FALSE,NA,NA
"2309","@realDonaldTrump @RealDLHughley There's a 5 year old going to the White House, who has SPECIAL NEEDS RT #Loser #Trump #tinyhands",FALSE,0,"realDonaldTrump",2016-12-09 16:57:32,FALSE,NA,"807267949132201984","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terrys1067",0,FALSE,FALSE,NA,NA
"2310","RT @mitchellvii: @toddcohen @KyleDavis704 @realDonaldTrump Todd, it's over brother.  Trump has won and will be your POTUS.  Your argument i…",FALSE,0,NA,2016-12-09 16:57:31,FALSE,NA,"807267947156647937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CptnVonVostok",23,TRUE,FALSE,NA,NA
"2311","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: http…",FALSE,0,NA,2016-12-09 16:57:30,FALSE,NA,"807267943880851456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enlightnup",5266,TRUE,FALSE,NA,NA
"2312","@JenGranholm @woodhouseb @TheDemocrats @LCVoters @sierraclub @realDonaldTrump Trump's cabinet is going to have a very bumpy ride.",FALSE,0,"JenGranholm",2016-12-09 16:57:27,FALSE,"807242147736875008","807267929016401921","14185317","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","priusport",0,FALSE,FALSE,NA,NA
"2313","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",FALSE,0,NA,2016-12-09 16:57:23,FALSE,NA,"807267914042642432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmYiBing",163,TRUE,FALSE,NA,NA
"2314","@CNN this is a good thing.  The more @realDonaldTrump delegates to @mike_pence the less ignorant things will happen. Vacations for Trump!",FALSE,0,"CNN",2016-12-09 16:57:18,FALSE,"807245929711538176","807267893368995840","759251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaeNancy",0,FALSE,FALSE,NA,NA
"2315","RT @DeepakChopra: Sir @realDonaldTrump if you cyber bully individuals who disagree with you https://t.co/SN7D4KLIaI how will you ""Make Amer…",FALSE,0,NA,2016-12-09 16:57:18,FALSE,NA,"807267891418632192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avidwrtr",127,TRUE,FALSE,NA,NA
"2316","@realDonaldTrump Another weekend President Trump thank you for your efforts this week. Awesome job. God Bless You.",FALSE,0,"realDonaldTrump",2016-12-09 16:57:18,FALSE,NA,"807267890692919297","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","heartofspokane",0,FALSE,FALSE,NA,NA
"2317","You thought I was going to appoint @SarahPalinUSA as Secretary of @Interior. Psych! @realDonaldTrump https://t.co/PWeASCyTeM",FALSE,0,NA,2016-12-09 16:57:17,FALSE,NA,"807267889988374528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FatDonnieTrump",0,FALSE,FALSE,NA,NA
"2318","@realDonaldTrump had to join twitter to follow President Elect Mr Trump!!! I can't wait to make America great again",FALSE,0,"realDonaldTrump",2016-12-09 16:57:15,FALSE,NA,"807267880618299392","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","beau_travers",0,FALSE,FALSE,NA,NA
"2319","@Trump_Ameri16 @realDonaldTrump UN-CLASSIFY THIS AGREEMENT WE DONT WANT THESE PEOPLE HERE IN AMERICA IF AUSTRALIA WONT TAKE THEM.",FALSE,0,"Trump_Ameri16",2016-12-09 16:57:14,FALSE,"807246726583066624","807267875991982080","790601488599027713","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NeverHillary1",0,FALSE,FALSE,NA,NA
"2320","RT @ACEethanol: Thank you @GovRicketts @TerryBranstad @SDGovDaugaard for supproting a letter to @realDonaldTrump supporting the #RFS https:…",FALSE,0,NA,2016-12-09 16:57:13,FALSE,NA,"807267869587337216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlexFuelForward",2,TRUE,FALSE,NA,NA
"2321","RT @KLove371: @mike_pence @realDonaldTrump There were other states that voted for Trump.I think you should give us credit too!Think before…",FALSE,0,NA,2016-12-09 16:57:09,FALSE,NA,"807267856186388480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trumpbigregrets",1,TRUE,FALSE,NA,NA
"2322","RT @michaeldutcher: Please refer to @realDonaldTrump by his given name #FuckFaceVonClownStick show him the respect he deserves. #trump",FALSE,0,NA,2016-12-09 16:57:03,FALSE,NA,"807267829590335488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elle_tb15",10,TRUE,FALSE,NA,NA
"2323","@realDonaldTrump Hi President Elect Trump wondering how I would go about volunteering in Milwaukee next Tuesday?",FALSE,0,"realDonaldTrump",2016-12-09 16:57:02,FALSE,"806970576359325696","807267825995882496","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GarryKennedy",0,FALSE,FALSE,NA,NA
"2324","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJe…",FALSE,0,NA,2016-12-09 16:56:56,FALSE,NA,"807267799848677376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brodave7777",33,TRUE,FALSE,NA,NA
"2325","RT @DeepakChopra: Sir @realDonaldTrump if you cyber bully individuals who disagree with you https://t.co/SN7D4KLIaI how will you ""Make Amer…",FALSE,0,NA,2016-12-09 16:56:34,FALSE,NA,"807267707125112833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlittlesii",127,TRUE,FALSE,NA,NA
"2326","@louis_abelman @marjonnat @TroyMGood1 @realDonaldTrump I am not a Trump fan but believe we should talk like adults and give it time.",FALSE,1,"louis_abelman",2016-12-09 16:56:29,FALSE,"807088147909648384","807267685163745280","18945768","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oneftatatime",0,FALSE,FALSE,NA,NA
"2327","@realDonaldTrump this is your president, Iowa 
https://t.co/y5pdzNQGVn",FALSE,0,"realDonaldTrump",2016-12-09 16:56:27,FALSE,"807057700857188355","807267676972142592","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","granolamite",0,FALSE,FALSE,NA,NA
"2328","RT @detroitnews: Big business warns @realDonaldTrump against mass deportation https://t.co/6c9SuyskX3 https://t.co/N1PQLVLsf7",FALSE,0,NA,2016-12-09 16:56:26,FALSE,NA,"807267676120879104",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ProfessorChic",2,TRUE,FALSE,NA,NA
"2329","@realDonaldTrump @seanhannity 
Lessons learned by Mr. Trump as taught to him by Mr. Putin https://t.co/0ctsqEkSiA",FALSE,0,"realDonaldTrump",2016-12-09 16:56:23,FALSE,NA,"807267661977677825","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RothenbergMike",0,FALSE,FALSE,NA,NA
"2330","RT @timatad: @USANewsAgency @twitter @realDonaldTrump @steelworkers You need to stop Trump. He is putting Chuck Jones etal in harms way. TW…",FALSE,0,NA,2016-12-09 16:56:17,FALSE,NA,"807267637478596608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandpooba5440",1,TRUE,FALSE,NA,NA
"2331","RT @no2narcissists: From 8/15: look at how incoherent &amp; conflicting @realDonaldTrump's answers were. And some praise for internment! https:…",FALSE,0,NA,2016-12-09 16:56:12,FALSE,NA,"807267617325142018",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sens069",2,TRUE,FALSE,NA,NA
"2332","@The_A_Prentice @realDonaldTrump @SNLUpdate @Nikita_Whitlock Ur spearing phantoms. U don't know that this isn't a dark op to smear Trump.",FALSE,0,"The_A_Prentice",2016-12-09 16:56:06,FALSE,"807261820910063616","807267589982302208","399148073","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GTMGQ",0,FALSE,FALSE,NA,NA
"2333","RT @teaseafilm: Chuck Jones, my new hero. @realDonaldTrump is a cheap liar #DumpTrump  https://t.co/jZFRM1oqgH",FALSE,0,NA,2016-12-09 16:56:05,FALSE,NA,"807267586085822464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grandpooba5440",1,TRUE,FALSE,NA,NA
"2334","RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot Watch https://t.co/j58e8aacrE https://t.…",FALSE,0,NA,2016-12-09 16:56:00,FALSE,NA,"807267564921520128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vegans4Trump",3,TRUE,FALSE,NA,NA
"2335","Indeed! @steveliesman Soon After The Election Discussed w Kelly Evans #MAGA #TRUMPTRANSITION @REALDONALDTRUMP… https://t.co/FovmLhReQu",FALSE,0,NA,2016-12-09 16:55:57,TRUE,NA,"807267552674152448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnSpall247",0,FALSE,FALSE,NA,NA
"2336","RT @MbaekweMaduabu1: @radiobiafralive @kingsley198527 @realDonaldTrump We call on the president of the world to call Buhari to Order. Presi…",FALSE,0,NA,2016-12-09 16:55:56,FALSE,NA,"807267549733933057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EduMgbidi",2,TRUE,FALSE,NA,NA
"2337","@realDonaldTrump yep four out five behind him has appeared in every ""victory"" fund raising videos; trump file bankruptcy on election",FALSE,0,"realDonaldTrump",2016-12-09 16:55:55,FALSE,"807057700857188355","807267545807921152","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","peritweeter",0,FALSE,FALSE,NA,NA
"2338","RT @LorraineDWilke: There will be hundreds of protests against @realDonaldTrump this Sat., 12/10. Check for where in your city.
https://t.c…",FALSE,0,NA,2016-12-09 16:55:50,FALSE,NA,"807267524299472896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gdawgaz",24,TRUE,FALSE,NA,NA
"2339","Trump announces his support for the Kurdistan region  @realDonaldTrump  https://t.co/pWx8yGnmAZ  #wearethepeople… https://t.co/FRooftTNIU",FALSE,1,NA,2016-12-09 16:55:43,TRUE,NA,"807267493786124289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DinarDaily",0,FALSE,FALSE,NA,NA
"2340","RT @finaldraftx: .@realDonaldTrump taps Sergeant Slaughter to head Department of Defense. ""He'll put an end to The Iron Sheik's reign,"" say…",FALSE,0,NA,2016-12-09 16:55:43,FALSE,NA,"807267491944734720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","knightpire",1,TRUE,FALSE,NA,NA
"2341","Trump 'Apprentice' role: He'll do it in his spare time @CNNPolitics https://t.co/O4iqa6TZ50 @realDonaldTrump Pres don't have free time!",FALSE,0,NA,2016-12-09 16:55:41,FALSE,NA,"807267487448436736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheMiningMother",0,FALSE,FALSE,NA,NA
"2342","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJe…",FALSE,0,NA,2016-12-09 16:55:41,FALSE,NA,"807267485909131265",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DaceRatniece",33,TRUE,FALSE,NA,NA
"2343","Awkward? Awful. @realDonaldTrump @nbc  - CNNMoney https://t.co/faDfbt7zCw",FALSE,0,NA,2016-12-09 16:55:40,FALSE,NA,"807267482482442245",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pachitamer",0,FALSE,FALSE,NA,NA
"2344","RT @Pale_Primate: .@realDonaldTrump, please prove that under your administration, the law will apply to all: #LockHerUp

https://t.co/zCDZZ…",FALSE,0,NA,2016-12-09 16:55:39,FALSE,NA,"807267477457551360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trumpbigregrets",4,TRUE,FALSE,NA,NA
"2345","Retweeted Donald J. Trump (@realDonaldTrump):

Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets:... https://t.co/02FbT0GpaT",FALSE,0,NA,2016-12-09 16:55:38,FALSE,NA,"807267470935543808",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ChantellDawnSny",1,FALSE,FALSE,NA,NA
"2346","RT @bradbainum: Part of the at least $650,000,000 @realDonaldTrump owes in debt is owed to Goldman Sachs. https://t.co/MRGMYKpnDi",FALSE,0,NA,2016-12-09 16:55:37,FALSE,NA,"807267470172008448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","word_34",43,TRUE,FALSE,NA,NA
